                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    295,                 1.2207,                0.89627,                  1.268,                0.82416,                0.78229,                0.82231,                0.52419,                 1.3062,                0.83931,                  1.202,                0.00706,                0.00706,                0.00706
                    296,                 1.2276,                0.89644,                 1.2674,                0.82371,                0.78245,                0.82216,                0.52499,                 1.3044,                0.83964,                 1.2012,                0.00705,                0.00705,                0.00705
                    297,                 1.2236,                0.89478,                 1.2608,                0.82381,                0.78333,                0.82196,                0.52425,                 1.3071,                0.83953,                 1.2041,                0.00704,                0.00704,                0.00704
                    298,                 1.2189,                0.89105,                 1.2605,                0.82358,                0.78361,                0.82211,                0.52479,                 1.3077,                0.83938,                 1.2049,                0.00703,                0.00703,                0.00703
                    299,                 1.2268,                0.89059,                 1.2596,                0.82286,                   0.78,                0.82098,                0.52353,                  1.307,                0.83955,                 1.2049,                0.00702,                0.00702,                0.00702
                    300,                 1.2055,                0.87954,                 1.2542,                 0.8227,                0.78017,                0.82068,                0.52382,                 1.3094,                0.83717,                 1.2054,                0.00701,                0.00701,                0.00701
                    301,                 1.2346,                0.90244,                 1.2586,                  0.822,                 0.7811,                0.82021,                0.52448,                 1.3089,                0.83843,                 1.2064,                  0.007,                  0.007,                  0.007
                    302,                 1.2272,                0.89068,                  1.258,                0.82324,                0.78069,                0.82115,                0.52328,                 1.3094,                0.83735,                 1.2071,                0.00699,                0.00699,                0.00699
                    303,                 1.2234,                0.88917,                 1.2585,                0.82563,                0.78108,                0.82243,                0.52275,                 1.3085,                 0.8352,                 1.2063,                0.00698,                0.00698,                0.00698
                    304,                 1.2222,                0.89248,                  1.258,                0.82511,                0.78108,                 0.8224,                0.52434,                 1.3072,                0.83668,                  1.206,                0.00697,                0.00697,                0.00697
                    305,                  1.218,                0.88769,                 1.2581,                0.82558,                0.77873,                0.82304,                0.52332,                 1.3061,                0.83572,                 1.2067,                0.00696,                0.00696,                0.00696
                    306,                 1.2221,                0.89139,                 1.2622,                0.82922,                0.78113,                0.82627,                0.52379,                 1.3071,                0.83506,                 1.2053,                0.00695,                0.00695,                0.00695
                    307,                 1.2206,                0.88748,                 1.2584,                0.82566,                0.78479,                0.82642,                0.52388,                 1.3057,                0.83654,                 1.2049,                0.00694,                0.00694,                0.00694
                    308,                 1.2157,                0.88524,                 1.2561,                0.82581,                0.78312,                0.82573,                0.52385,                 1.3051,                0.83703,                 1.2046,                0.00693,                0.00693,                0.00693
                    309,                 1.2257,                0.88639,                 1.2622,                0.82628,                 0.7834,                0.82608,                 0.5248,                 1.3039,                0.83623,                 1.2041,                0.00692,                0.00692,                0.00692
                    310,                 1.2255,                0.88197,                   1.26,                0.82434,                0.78376,                0.82639,                0.52593,                 1.3032,                0.83466,                 1.2047,                0.00691,                0.00691,                0.00691
                    311,                 1.2166,                0.88273,                 1.2561,                 0.8232,                0.78393,                0.82582,                0.52481,                  1.302,                0.83344,                 1.2032,                 0.0069,                 0.0069,                 0.0069
                    312,                 1.2173,                 0.8799,                  1.252,                0.82452,                0.78386,                 0.8257,                 0.5262,                 1.3038,                0.83245,                  1.203,                0.00689,                0.00689,                0.00689
                    313,                 1.2144,                0.88719,                 1.2541,                0.82067,                0.78433,                0.82559,                0.52566,                 1.3041,                0.83402,                  1.204,                0.00688,                0.00688,                0.00688
                    314,                 1.2056,                0.87473,                 1.2459,                0.82366,                 0.7868,                0.82629,                0.52644,                 1.3034,                0.83219,                 1.2036,                0.00687,                0.00687,                0.00687
                    315,                 1.2129,                0.87791,                  1.255,                0.82511,                  0.781,                0.82806,                0.52808,                 1.3028,                0.83262,                 1.2033,                0.00686,                0.00686,                0.00686
                    316,                   1.22,                0.89404,                 1.2552,                0.82576,                0.77617,                0.82563,                0.52882,                 1.3035,                0.83206,                 1.2041,                0.00685,                0.00685,                0.00685
                    317,                 1.2103,                0.87751,                 1.2557,                0.82717,                0.77652,                0.82558,                0.52991,                 1.3018,                0.83343,                 1.2025,                0.00684,                0.00684,                0.00684
                    318,                 1.2005,                0.87143,                 1.2517,                0.83111,                0.77583,                0.82568,                0.52999,                 1.3035,                0.83381,                 1.2028,                0.00683,                0.00683,                0.00683
                    319,                 1.2203,                0.88744,                 1.2579,                 0.8275,                0.77611,                0.82359,                0.52881,                 1.3019,                0.83493,                  1.203,                0.00682,                0.00682,                0.00682
                    320,                 1.2066,                0.87947,                 1.2536,                0.84101,                0.77554,                0.83181,                0.53021,                 1.3007,                0.83389,                 1.2025,                0.00681,                0.00681,                0.00681
                    321,                 1.2083,                0.87134,                 1.2501,                0.83548,                0.77923,                0.82862,                0.53138,                 1.2995,                0.83303,                 1.2023,                 0.0068,                 0.0068,                 0.0068
                    322,                 1.2089,                0.86932,                 1.2542,                0.83778,                0.78057,                0.83233,                 0.5313,                 1.2995,                0.83372,                 1.2024,                0.00679,                0.00679,                0.00679
                    323,                 1.2302,                0.88043,                 1.2573,                0.83497,                0.78444,                0.83242,                0.53096,                 1.2994,                0.83286,                 1.2021,                0.00678,                0.00678,                0.00678
                    324,                 1.2083,                0.87146,                 1.2493,                0.83874,                0.78766,                0.83564,                0.53086,                    1.3,                0.83167,                 1.2019,                0.00677,                0.00677,                0.00677
                    325,                 1.2189,                0.88314,                 1.2563,                0.83903,                0.78814,                0.83556,                0.53304,                 1.2993,                0.83153,                 1.2014,                0.00676,                0.00676,                0.00676
                    326,                 1.2094,                0.87885,                 1.2558,                0.83481,                0.78395,                0.82988,                0.53156,                 1.2987,                0.83116,                  1.202,                0.00675,                0.00675,                0.00675
                    327,                 1.2065,                0.87304,                  1.247,                0.83481,                0.78427,                0.83006,                0.53102,                 1.2982,                0.83063,                 1.2002,                0.00674,                0.00674,                0.00674
                    328,                 1.2128,                0.87659,                 1.2479,                 0.8327,                0.78061,                0.82818,                0.53078,                 1.2974,                0.83136,                 1.2009,                0.00673,                0.00673,                0.00673
                    329,                 1.2187,                0.88448,                 1.2555,                0.83243,                0.78083,                0.82737,                0.53121,                 1.2971,                0.83159,                 1.2002,                0.00672,                0.00672,                0.00672
                    330,                 1.2038,                0.86936,                 1.2535,                0.83454,                0.78375,                0.83443,                0.53247,                  1.297,                0.83045,                 1.2009,                0.00671,                0.00671,                0.00671
                    331,                 1.2036,                0.86669,                 1.2481,                 0.8354,                0.78233,                0.83463,                 0.5319,                 1.2962,                0.83017,                  1.201,                 0.0067,                 0.0067,                 0.0067
                    332,                 1.2129,                 0.8734,                  1.251,                0.83222,                0.77797,                0.83107,                0.53155,                  1.295,                0.82841,                 1.1999,                0.00669,                0.00669,                0.00669
                    333,                 1.2036,                0.86662,                 1.2458,                0.83207,                 0.7773,                0.83167,                0.53179,                 1.2949,                0.82942,                 1.2005,                0.00668,                0.00668,                0.00668
                    334,                 1.2001,                 0.8644,                 1.2471,                0.83543,                 0.7847,                0.83222,                0.53119,                 1.2948,                0.82757,                 1.2009,                0.00667,                0.00667,                0.00667
                    335,                 1.2086,                0.87724,                 1.2464,                0.84709,                0.78316,                0.83528,                0.53306,                 1.2945,                0.82786,                 1.2013,                0.00666,                0.00666,                0.00666
                    336,                 1.2091,                0.87172,                 1.2444,                0.84479,                0.78331,                0.83583,                0.53135,                 1.2941,                0.82756,                 1.2015,                0.00665,                0.00665,                0.00665
                    337,                 1.2121,                0.87655,                 1.2514,                 0.8435,                 0.7832,                0.83338,                0.53167,                 1.2948,                0.82836,                 1.2026,                0.00664,                0.00664,                0.00664
                    338,                 1.2032,                0.87422,                 1.2509,                0.84313,                0.78336,                0.83411,                 0.5314,                 1.2952,                 0.8279,                 1.2029,                0.00663,                0.00663,                0.00663
                    339,                 1.1987,                0.85443,                  1.243,                0.85142,                 0.7823,                0.83557,                 0.5331,                 1.2965,                 0.8276,                 1.2034,                0.00662,                0.00662,                0.00662
                    340,                 1.2012,                0.86552,                 1.2437,                0.85119,                0.78208,                 0.8356,                0.53225,                 1.2956,                0.82664,                 1.2033,                0.00661,                0.00661,                0.00661
                    341,                 1.2112,                0.87073,                 1.2471,                0.85012,                0.78265,                0.83531,                0.53221,                 1.2982,                0.82892,                 1.2045,                 0.0066,                 0.0066,                 0.0066
                    342,                 1.1999,                 0.8616,                 1.2458,                0.84979,                0.78245,                0.83521,                0.53328,                 1.2977,                0.82777,                 1.2036,                0.00659,                0.00659,                0.00659
                    343,                  1.209,                0.86933,                 1.2543,                0.85141,                0.78223,                0.83501,                0.53267,                 1.2964,                0.82636,                 1.2029,                0.00658,                0.00658,                0.00658
                    344,                 1.1895,                0.85463,                 1.2437,                0.84639,                0.78302,                0.83522,                0.53291,                 1.2962,                0.82635,                 1.2034,                0.00657,                0.00657,                0.00657
                    345,                 1.2038,                0.86791,                 1.2474,                 0.8454,                0.78369,                0.83538,                0.53249,                 1.2975,                0.82691,                 1.2046,                0.00656,                0.00656,                0.00656
                    346,                 1.2064,                0.86651,                 1.2484,                 0.8449,                0.78437,                0.83519,                0.53219,                 1.2965,                0.82599,                 1.2037,                0.00655,                0.00655,                0.00655
                    347,                 1.1985,                0.85527,                  1.238,                0.84167,                0.78466,                0.83543,                0.53296,                 1.2963,                 0.8255,                 1.2037,                0.00654,                0.00654,                0.00654
                    348,                 1.1963,                0.86791,                 1.2483,                0.84351,                0.78466,                0.83604,                0.53454,                 1.2978,                0.82594,                  1.205,                0.00653,                0.00653,                0.00653
                    349,                 1.2081,                0.86766,                 1.2451,                0.84194,                0.78466,                0.83563,                0.53354,                 1.2976,                0.82566,                 1.2045,                0.00652,                0.00652,                0.00652
                    350,                    1.2,                 0.8564,                  1.248,                0.84555,                0.78466,                0.83524,                0.53294,                 1.2966,                 0.8265,                  1.203,                0.00651,                0.00651,                0.00651
                    351,                 1.2024,                0.85415,                 1.2474,                0.83997,                0.78505,                0.83493,                0.53398,                 1.2967,                 0.8262,                 1.2039,                 0.0065,                 0.0065,                 0.0065
                    352,                 1.2069,                0.86378,                 1.2484,                0.84388,                0.78791,                0.83473,                0.53439,                  1.296,                0.82596,                 1.2027,                0.00649,                0.00649,                0.00649
                    353,                  1.191,                0.85296,                 1.2398,                0.84423,                0.78791,                0.83469,                 0.5324,                 1.2944,                0.82614,                 1.2016,                0.00648,                0.00648,                0.00648
                    354,                 1.1997,                0.86046,                 1.2408,                0.84176,                0.78858,                0.83504,                0.53194,                 1.2935,                0.82601,                 1.2012,                0.00647,                0.00647,                0.00647
                    355,                  1.202,                 0.8563,                 1.2446,                0.84516,                0.78923,                0.83511,                 0.5329,                 1.2932,                0.82552,                 1.2013,                0.00646,                0.00646,                0.00646
                    356,                 1.2046,                0.86461,                  1.242,                0.84505,                0.78928,                 0.8352,                0.53305,                 1.2929,                0.82599,                 1.2011,                0.00645,                0.00645,                0.00645
                    357,                 1.1878,                0.85895,                 1.2417,                 0.8451,                0.78965,                0.83481,                0.53345,                 1.2926,                0.82516,                 1.2009,                0.00644,                0.00644,                0.00644
                    358,                 1.1968,                0.86585,                 1.2454,                0.84686,                0.78879,                0.83498,                0.53152,                 1.2931,                0.82608,                  1.201,                0.00643,                0.00643,                0.00643
                    359,                 1.1979,                0.85383,                 1.2365,                0.84743,                0.78868,                 0.8351,                0.53252,                 1.2908,                0.82637,                 1.1997,                0.00642,                0.00642,                0.00642
                    360,                 1.1912,                0.85231,                 1.2356,                0.84815,                0.78676,                0.83287,                0.53319,                 1.2913,                0.82721,                 1.1996,                0.00641,                0.00641,                0.00641
                    361,                 1.1929,                0.86102,                 1.2378,                0.84821,                0.78679,                0.83239,                0.53286,                 1.2902,                 0.8268,                 1.1996,                 0.0064,                 0.0064,                 0.0064
                    362,                 1.1964,                0.86505,                 1.2413,                0.84782,                0.78448,                0.83424,                0.53189,                 1.2902,                0.82666,                 1.1993,                0.00639,                0.00639,                0.00639
                    363,                 1.1848,                0.84966,                 1.2333,                0.84711,                0.78003,                0.83228,                0.53174,                   1.29,                0.82775,                 1.1995,                0.00638,                0.00638,                0.00638
                    364,                 1.2006,                0.85488,                 1.2403,                0.84736,                0.78187,                 0.8344,                0.53216,                 1.2905,                0.82932,                 1.1996,                0.00637,                0.00637,                0.00637
                    365,                 1.1868,                0.85003,                 1.2376,                0.84705,                0.77971,                0.83416,                0.53104,                 1.2907,                0.82823,                 1.1993,                0.00636,                0.00636,                0.00636
                    366,                 1.1905,                 0.8527,                 1.2407,                0.84817,                0.77804,                0.83413,                 0.5307,                 1.2905,                0.82879,                 1.1995,                0.00635,                0.00635,                0.00635
                    367,                 1.1933,                0.85474,                 1.2377,                 0.8549,                0.78132,                0.83191,                0.53265,                 1.2903,                 0.8298,                 1.1991,                0.00634,                0.00634,                0.00634
                    368,                 1.1937,                0.85154,                 1.2336,                0.85501,                0.78198,                0.83195,                0.53005,                 1.2921,                0.83032,                 1.1996,                0.00633,                0.00633,                0.00633
                    369,                 1.1985,                0.85174,                  1.236,                0.85493,                0.78149,                0.83345,                0.52885,                 1.2911,                0.82946,                  1.199,                0.00632,                0.00632,                0.00632
                    370,                 1.1904,                0.86055,                 1.2309,                0.85446,                0.78197,                0.83315,                0.53127,                 1.2918,                0.83164,                 1.1994,                0.00631,                0.00631,                0.00631
                    371,                  1.184,                0.85391,                 1.2343,                0.85508,                0.78268,                0.83613,                0.53184,                 1.2903,                 0.8299,                 1.1984,                 0.0063,                 0.0063,                 0.0063
                    372,                  1.181,                0.85262,                 1.2304,                0.85525,                0.78401,                0.83323,                 0.5296,                 1.2905,                0.82993,                 1.1979,                0.00629,                0.00629,                0.00629
                    373,                 1.1851,                0.84265,                 1.2337,                0.85082,                0.78595,                0.83595,                0.53021,                 1.2913,                0.83036,                 1.1988,                0.00628,                0.00628,                0.00628
                    374,                 1.1812,                 0.8536,                 1.2272,                0.85507,                 0.7817,                0.83552,                0.52933,                 1.2903,                0.83022,                 1.1977,                0.00627,                0.00627,                0.00627
                    375,                 1.1889,                0.85011,                 1.2216,                0.85507,                 0.7814,                0.83516,                0.52857,                 1.2911,                0.82963,                 1.1987,                0.00626,                0.00626,                0.00626
                    376,                 1.1981,                0.85659,                 1.2373,                0.85593,                0.78098,                0.83513,                0.52872,                 1.2927,                0.82955,                 1.1992,                0.00625,                0.00625,                0.00625
                    377,                 1.1844,                 0.8511,                 1.2398,                0.85372,                0.78128,                0.83521,                0.52971,                 1.2924,                0.83002,                 1.1991,                0.00624,                0.00624,                0.00624
                    378,                 1.1889,                0.84611,                 1.2417,                0.85597,                0.78142,                0.83568,                0.53161,                 1.2938,                0.83084,                 1.1991,                0.00623,                0.00623,                0.00623
                    379,                 1.1861,                0.85144,                 1.2394,                0.85639,                0.78114,                0.83564,                0.53012,                 1.2925,                0.83005,                 1.1988,                0.00622,                0.00622,                0.00622
                    380,                 1.1937,                  0.843,                 1.2302,                0.85779,                0.78085,                0.83628,                0.53109,                 1.2937,                0.82897,                 1.1993,                0.00621,                0.00621,                0.00621
                    381,                 1.1904,                0.85143,                 1.2329,                0.85871,                0.78084,                0.83618,                0.53111,                 1.2943,                0.83025,                 1.1986,                 0.0062,                 0.0062,                 0.0062
                    382,                 1.1809,                0.83819,                 1.2298,                0.85976,                0.78068,                0.83659,                0.52996,                 1.2927,                0.82861,                 1.1983,                0.00619,                0.00619,                0.00619
                    383,                 1.1817,                0.84134,                 1.2295,                0.85905,                0.78066,                0.83619,                 0.5318,                 1.2938,                0.82885,                 1.1984,                0.00618,                0.00618,                0.00618
                    384,                 1.1805,                0.83926,                 1.2365,                0.86003,                 0.7805,                0.83647,                 0.5293,                  1.294,                0.82821,                 1.1981,                0.00617,                0.00617,                0.00617
                    385,                 1.1998,                0.85574,                 1.2377,                0.85977,                0.78047,                0.83675,                0.53007,                 1.2948,                0.83036,                 1.1982,                0.00616,                0.00616,                0.00616
                    386,                 1.1843,                0.84402,                 1.2302,                0.85842,                0.78056,                0.83643,                0.52952,                 1.2944,                0.83119,                 1.1979,                0.00615,                0.00615,                0.00615
                    387,                 1.1902,                0.84122,                 1.2335,                0.85807,                0.78304,                 0.8362,                0.52885,                  1.296,                0.83025,                 1.1982,                0.00614,                0.00614,                0.00614
                    388,                 1.1794,                0.83401,                 1.2303,                0.85841,                 0.7818,                 0.8364,                0.53054,                 1.2963,                0.83093,                 1.1984,                0.00613,                0.00613,                0.00613
                    389,                 1.1891,                0.84083,                 1.2326,                0.85844,                0.78087,                0.83639,                0.53137,                  1.295,                 0.8297,                 1.1973,                0.00612,                0.00612,                0.00612
                    390,                 1.1738,                0.83848,                 1.2245,                0.85828,                0.78108,                0.83678,                0.53065,                  1.295,                0.83007,                 1.1972,                0.00611,                0.00611,                0.00611
                    391,                  1.186,                 0.8395,                 1.2278,                0.85602,                0.78075,                0.83702,                0.53056,                 1.2951,                0.82913,                 1.1974,                 0.0061,                 0.0061,                 0.0061
                    392,                 1.1827,                0.83936,                 1.2319,                0.85757,                0.78056,                0.83519,                 0.5295,                 1.2956,                0.82953,                 1.1975,                0.00609,                0.00609,                0.00609
                    393,                 1.1741,                0.83752,                 1.2221,                0.85421,                0.78581,                0.83556,                0.52934,                 1.2955,                0.83098,                 1.1972,                0.00608,                0.00608,                0.00608
                    394,                 1.1849,                0.83796,                 1.2297,                  0.851,                0.78916,                0.83645,                0.53195,                 1.2959,                0.83093,                 1.1982,                0.00607,                0.00607,                0.00607
                    395,                 1.1767,                0.84225,                 1.2299,                0.85453,                0.78697,                0.83571,                0.53051,                 1.2985,                0.83077,                 1.1988,                0.00606,                0.00606,                0.00606
                    396,                 1.1783,                0.83163,                  1.228,                0.85225,                0.78876,                0.83576,                0.53037,                 1.2968,                0.83105,                 1.1984,                0.00605,                0.00605,                0.00605
                    397,                 1.1775,                0.84188,                 1.2278,                0.85102,                0.78998,                0.83635,                0.53098,                 1.2977,                0.83087,                 1.1984,                0.00604,                0.00604,                0.00604
                    398,                  1.178,                0.83115,                 1.2349,                0.85424,                0.78926,                 0.8362,                0.53108,                 1.2985,                 0.8318,                 1.1987,                0.00603,                0.00603,                0.00603
                    399,                 1.1847,                0.83816,                  1.232,                0.85498,                0.78956,                0.83608,                0.53134,                 1.2982,                 0.8311,                 1.1985,                0.00602,                0.00602,                0.00602
                    400,                 1.1715,                0.83412,                 1.2189,                0.85373,                0.77736,                0.83588,                0.53247,                 1.2991,                0.82983,                 1.1986,                0.00601,                0.00601,                0.00601
                    401,                 1.1782,                0.83563,                 1.2255,                0.85508,                0.77946,                0.83831,                0.53266,                 1.2984,                0.83058,                 1.1979,                  0.006,                  0.006,                  0.006
                    402,                 1.1814,                0.83072,                 1.2225,                0.85269,                0.78554,                0.83803,                0.53097,                 1.2992,                0.83047,                 1.1979,                0.00599,                0.00599,                0.00599
                    403,                  1.174,                0.83351,                 1.2255,                0.85318,                0.78536,                0.83883,                0.53206,                 1.2983,                0.83011,                 1.1978,                0.00598,                0.00598,                0.00598
                    404,                 1.1833,                0.83312,                 1.2262,                0.85808,                0.78313,                0.83871,                0.53264,                 1.2988,                0.83103,                 1.1985,                0.00597,                0.00597,                0.00597
                    405,                 1.1872,                0.83934,                 1.2252,                0.85464,                0.78522,                0.83876,                0.53258,                 1.2988,                0.83131,                 1.1977,                0.00596,                0.00596,                0.00596
                    406,                 1.1723,                0.82842,                 1.2182,                0.85427,                 0.7861,                0.83856,                0.53425,                 1.2994,                 0.8307,                  1.199,                0.00595,                0.00595,                0.00595
                    407,                  1.167,                0.82342,                 1.2174,                0.85108,                 0.7875,                0.84009,                0.53553,                 1.2996,                0.83054,                 1.1988,                0.00594,                0.00594,                0.00594
                    408,                 1.1666,                0.83636,                 1.2156,                0.85407,                0.79134,                   0.84,                0.53369,                 1.3004,                0.82994,                 1.1989,                0.00593,                0.00593,                0.00593
                    409,                 1.1838,                 0.8397,                 1.2284,                0.85425,                0.78443,                0.83986,                0.53453,                  1.301,                0.82986,                 1.1992,                0.00592,                0.00592,                0.00592
                    410,                 1.1615,                0.83543,                 1.2164,                0.85442,                0.78805,                0.84063,                0.53512,                 1.3022,                0.83172,                 1.1997,                0.00591,                0.00591,                0.00591
                    411,                 1.1733,                0.83078,                 1.2246,                0.85445,                0.78264,                 0.8403,                 0.5334,                 1.3027,                0.83268,                 1.1988,                 0.0059,                 0.0059,                 0.0059
                    412,                 1.1815,                0.84143,                 1.2231,                0.85439,                 0.7823,                0.84041,                  0.533,                 1.3049,                0.83215,                 1.1999,                0.00589,                0.00589,                0.00589
                    413,                 1.1679,                0.82167,                 1.2208,                0.85444,                0.78229,                0.84048,                 0.5339,                 1.3048,                0.83196,                 1.1993,                0.00588,                0.00588,                0.00588
                    414,                 1.1708,                0.83204,                 1.2164,                0.85466,                0.78414,                0.84028,                0.53282,                 1.3028,                0.83361,                 1.1993,                0.00587,                0.00587,                0.00587
                    415,                 1.1758,                0.82631,                 1.2309,                0.85476,                 0.7818,                0.84002,                 0.5346,                 1.3043,                0.83259,                 1.1999,                0.00586,                0.00586,                0.00586
                    416,                  1.159,                0.82319,                 1.2194,                0.85431,                0.78419,                0.84013,                0.53305,                 1.3038,                0.83335,                 1.1995,                0.00585,                0.00585,                0.00585
                    417,                 1.1684,                0.82367,                 1.2185,                0.85474,                0.78169,                0.84073,                 0.5348,                 1.3034,                0.83262,                  1.199,                0.00584,                0.00584,                0.00584
                    418,                 1.1741,                0.82344,                 1.2208,                0.85224,                0.78516,                0.84091,                0.53444,                 1.3037,                0.83255,                 1.1992,                0.00583,                0.00583,                0.00583
                    419,                 1.1671,                0.83169,                 1.2185,                0.85247,                0.78484,                0.84097,                0.53291,                 1.3025,                 0.8333,                 1.1985,                0.00582,                0.00582,                0.00582
                    420,                 1.1727,                 0.8341,                 1.2265,                0.85211,                0.78522,                0.84101,                0.53347,                 1.3027,                0.83252,                 1.1988,                0.00581,                0.00581,                0.00581
                    421,                 1.1596,                0.82101,                 1.2171,                0.85135,                0.78554,                0.84073,                0.53485,                 1.3039,                0.83247,                 1.1991,                 0.0058,                 0.0058,                 0.0058
                    422,                 1.1619,                 0.8303,                 1.2166,                0.84112,                0.78067,                0.83884,                0.53289,                 1.3049,                0.83329,                 1.1998,                0.00579,                0.00579,                0.00579
                    423,                 1.1618,                0.82219,                 1.2199,                0.84662,                0.77372,                0.83881,                0.53277,                 1.3046,                0.83269,                 1.1997,                0.00578,                0.00578,                0.00578
                    424,                 1.1624,                0.82514,                 1.2107,                0.84731,                0.77788,                0.83885,                0.53399,                 1.3042,                0.83311,                 1.1992,                0.00577,                0.00577,                0.00577
                    425,                 1.1762,                 0.8305,                 1.2241,                0.84434,                0.77421,                0.83801,                0.53331,                 1.3049,                0.83346,                 1.1997,                0.00576,                0.00576,                0.00576
                    426,                 1.1649,                0.82498,                 1.2197,                0.84993,                0.77552,                0.84055,                0.53427,                 1.3058,                 0.8332,                 1.1996,                0.00575,                0.00575,                0.00575
                    427,                 1.1587,                0.82036,                 1.2127,                0.85083,                0.77502,                0.84073,                0.53474,                 1.3042,                0.83262,                 1.1998,                0.00574,                0.00574,                0.00574
                    428,                 1.1656,                0.82406,                 1.2138,                0.85103,                0.77417,                0.84044,                0.53372,                 1.3053,                0.83216,                 1.1996,                0.00573,                0.00573,                0.00573
